NRO_CLIENTE,SALDO_AHORRO,MONTO,FECHA
100142,622.4344367465751,45.49350065619471,2026-May-15
100143,1793.3462794086176,134.4320074023879,2026-May-15
100144,827.0883532656405,81.39427608275295,2026-May-15
100145,3216.5977401462405,196.67170370161034,2026-May-15
100146,4752.527615521893,136.42691060126828,2026-May-15
100147,4983.9954744424695,191.74429265854923,2026-May-15
100148,1938.6815492348826,48.27483151270083,2026-May-15
100149,3035.1619218616,174.1518353418544,2026-May-15
100150,4295.711502267998,71.05693810489282,2026-May-15
100151,675.5641567022816,198.0173135651833,2026-May-15
100152,3478.8656141546285,39.96084769389799,2026-May-15
100153,2103.3339424528344,108.10456557928205,2026-May-15
100154,1110.116185372804,160.64046142905318,2026-May-15
100155,2073.492731862466,92.20207131476681,2026-May-15
100156,472.2054061280926,98.93597143565287,2026-May-15
100157,3507.4950280875983,197.4076011460908,2026-May-15
100158,1338.43907686742,90.80854855721913,2026-May-15
100159,1625.8876607199022,124.77369911382208,2026-May-15
100160,693.2983613831674,20.362535528278634,2026-May-15
100161,4336.829658060469,170.0199152399494,2026-May-15
100162,2517.876968485419,133.15192930611326,2026-May-15
100163,2903.5197011533614,86.76381954393457,2026-May-15
100164,2890.2201471647877,13.072212591358753,2026-May-15
100165,2111.4162612525743,122.41707591276574,2026-May-15
100166,1043.3965856468835,12.404987411990817,2026-May-15
100167,3751.1504676421596,10.228686642713402,2026-May-15
100168,722.5757002526043,127.05872680837739,2026-May-15
100169,608.9815723661713,45.91324279356531,2026-May-15
100170,3579.7106842228663,46.458634446438104,2026-May-15
100171,1123.3014002147206,134.1215975082213,2026-May-15
100172,1603.1864816288785,20.202465708481114,2026-May-15
100173,2428.6145883085273,69.5470566801657,2026-May-15
100174,2301.821451974776,38.39206140698362,2026-May-15
100175,3572.037712818496,120.23351026134144,2026-May-15
100176,3154.8157878724687,135.73537939820523,2026-May-15
100177,3257.541195181142,147.01581218381827,2026-May-15
100178,3598.8662202117407,58.49393121452743,2026-May-15
100179,1533.8023643749802,26.957452810950958,2026-May-15
100180,1679.4332278223208,24.949894818960587,2026-May-15
100181,2246.188964688215,90.96879420563752,2026-May-15
100182,1606.5646478642777,189.71043772191587,2026-May-15
100183,4926.19555795723,51.368516506934675,2026-May-15
100184,4088.8544394650053,58.780904254894374,2026-May-15
100185,906.8079724545449,29.168872400113198,2026-May-15
100186,127.4113638211606,125.05835203984675,2026-May-15
100187,309.6380144116125,139.17584604996324,2026-May-15
100188,1295.9109101103338,132.15692955054442,2026-May-15
100189,660.0273006005971,173.61474617850843,2026-May-15
100190,2713.3567629736035,102.42090865495364,2026-May-15
100191,4304.1765913640575,35.546837745742245,2026-May-15
100192,3710.076082474814,64.9869748338384,2026-May-15
100193,1156.484409102733,135.86169495005686,2026-May-15
100194,2056.5663545263506,126.49317501089638,2026-May-15
100195,2588.6816267032605,110.89059465116287,2026-May-15
100196,4070.008662566344,139.76323955085056,2026-May-15
100197,4211.695855220208,131.1042615709269,2026-May-15
100198,4557.619728348102,177.45172899834083,2026-May-15
100199,2595.3017274640883,121.34311172087635,2026-May-15
100200,3501.9462575357284,157.93425815310573,2026-May-15
100201,647.821819046292,57.254359633628894,2026-May-15
100202,2869.915903774512,138.85469107192293,2026-May-15
100203,1318.589866408562,181.4168824927084,2026-May-15
100204,2215.412736630394,83.28914230096832,2026-May-15
100205,3206.847490702925,158.02979559434286,2026-May-15
100206,1359.2310954835275,147.70996722713272,2026-May-15
100207,355.7067832041293,21.309977405646272,2026-May-15
100208,150.14589640291183,120.48657882857374,2026-May-15
100209,208.58172416815557,34.73597634815245,2026-May-15
100210,140.91371381747135,193.7906427238123,2026-May-15
100211,640.7397771335899,164.16742551312467,2026-May-15
100212,1273.4947013936364,30.84752223695282,2026-May-15
100213,1183.985419493266,33.1328795530589,2026-May-15
100214,4935.303311481494,122.9500324333976,2026-May-15
100215,1599.4299155238218,75.52894309290483,2026-May-15
100216,724.3618384610556,16.632113223890762,2026-May-15
100217,2773.256466422014,112.91188648828009,2026-May-15
100218,4303.991531447791,83.69056894031091,2026-May-15
100219,3422.4958462596082,29.204533550631105,2026-May-15
100220,1550.8022367637066,162.3648745286367,2026-May-15
100221,2851.9191829781294,183.86458540297315,2026-May-15
100222,3602.7942735820047,153.7528474626847,2026-May-15
100223,3667.712012601937,166.2602389030927,2026-May-15
100224,3366.0384309586752,51.1332077805623,2026-May-15
100225,4366.971081400528,60.07886067453419,2026-May-15
100226,4363.5167458861115,49.62023265684567,2026-May-15
100227,2936.789141094316,155.36205195945715,2026-May-15
100228,2206.29620864494,190.10424499755445,2026-May-15
100229,3243.694448268989,146.1990692794415,2026-May-15
100230,4109.23880671527,177.47868532711564,2026-May-15
100231,127.69531372180515,131.3528280278028,2026-May-15
100232,4960.78534417277,83.65538110617182,2026-May-15
100233,996.1794844130762,90.89470683675799,2026-May-15
100234,2404.220029733883,24.31107211180692,2026-May-15
100235,4372.945700730047,15.976867096744956,2026-May-15
100236,1202.697955316577,142.1403647959247,2026-May-15
100237,2436.296597111878,93.30148948212432,2026-May-15
100238,749.6526828877779,114.9208629303796,2026-May-15
100239,2035.8739944021438,115.95563704825909,2026-May-15
100240,967.9637284857124,62.70140453332727,2026-May-15
100241,1881.7759689786692,100.41957705760323,2026-May-15
100242,1929.974662284338,99.44444211686343,2026-May-15
100243,4966.53686903183,83.80117203329283,2026-May-15
100244,4974.583843588484,165.9283228462034,2026-May-15
100245,662.4527654370008,95.72116070064322,2026-May-15
100246,3657.2470187089016,124.69245965613769,2026-May-15
100247,353.5528503785956,180.14882287235696,2026-May-15
100248,247.94087515222427,174.58438834319526,2026-May-15
100249,616.1360818003251,179.18021871804137,2026-May-15
100250,4830.879719338876,61.30094932835265,2026-May-15
100251,4710.231384684017,16.646672778531936,2026-May-15
100252,1050.2463193753342,59.60269198011255,2026-May-15
100253,892.1944442131864,62.95439566793464,2026-May-15
100254,1278.6219239281404,182.77846207774394,2026-May-15
100255,2626.1802709681965,133.35611923921442,2026-May-15
100256,2891.5526969735083,25.523752324423462,2026-May-15
100257,1185.807809153292,35.721933242109216,2026-May-15
100258,3807.4516616407313,39.57846385297533,2026-May-15
100259,1616.8105300729887,129.7801321520954,2026-May-15
100260,4618.44349509411,149.7286648463306,2026-May-15
100261,3317.94126163798,173.33234300742527,2026-May-15
100262,2238.120852087697,188.7209446531862,2026-May-15
100263,3970.5688083439422,48.323865903423936,2026-May-15
100264,4107.7816676286575,68.85677209756932,2026-May-15
100265,1523.3598674838238,55.661347341517825,2026-May-15
100266,1764.6012647968132,78.16469781856617,2026-May-15
100267,4686.180253270157,183.78637041051238,2026-May-15
100268,907.2310879800324,119.27138771847869,2026-May-15
100269,306.5370431183776,150.25646049165482,2026-May-15
100270,2324.871080786791,103.12265486408857,2026-May-15
100271,4025.9285111937816,15.483003533863661,2026-May-15
100272,3881.1737209226544,22.197142339584722,2026-May-15
100273,4605.70008167288,112.20537594089829,2026-May-15
100274,2712.683255408297,146.56991661580489,2026-May-15
100275,590.3168906760133,50.912800230458984,2026-May-15
100276,2984.575974246479,147.16281905853776,2026-May-15
100277,3914.1385103307366,164.02649696186737,2026-May-15
100278,557.3077893221493,88.26052088880112,2026-May-15
100279,946.0212653781898,151.81965424037995,2026-May-15
100280,160.22423966278743,86.76569056240739,2026-May-15
100281,3008.897639289371,138.8866195964538,2026-May-15
100282,4444.998520534931,155.1594393707132,2026-May-15
100283,3386.2502484102874,198.46605747854105,2026-May-15
100284,4911.996429195812,75.62536579208326,2026-May-15
100285,408.86489724883165,88.09774830917618,2026-May-15
100286,4524.705317242331,41.46781128793255,2026-May-15
100287,4088.9346081947356,48.77388109634331,2026-May-15
100288,1639.783450447574,141.74505049369176,2026-May-15
100289,4870.280104002533,184.23866212935044,2026-May-15
100290,1510.8949660399337,84.9749408156357,2026-May-15
100291,4457.59314675827,44.170444898752834,2026-May-15
100292,4415.668027663528,64.16890488276887,2026-May-15
100293,3812.522321354565,96.45982391354633,2026-May-15
100294,2861.005321682974,65.22356257941999,2026-May-15
100295,688.0134731227515,54.38002579315459,2026-May-15
100296,2706.6614990328417,149.83705286384512,2026-May-15
100297,1848.3016527091793,11.490535035718407,2026-May-15
100298,3981.8634624612237,112.4538001939318,2026-May-15
100299,3814.83311183454,160.81569333565324,2026-May-15
100300,4562.001286125766,60.58337440031896,2026-May-15
100301,172.66779591536857,124.6253870162833,2026-May-15
100302,4064.605762432926,137.09102006753739,2026-May-15
100303,4698.464060310877,134.4546923169671,2026-May-15
100304,3967.5722006299357,94.71143049775637,2026-May-15
100305,737.9528533647969,75.84981769639805,2026-May-15
100306,498.2676137203499,168.82557387528456,2026-May-15
100307,202.14167505773398,154.1047318299742,2026-May-15
100308,3180.851606557548,71.03848294864338,2026-May-15
100309,3185.3959941134476,29.573646944019156,2026-May-15
100310,4935.87719966924,23.643433634639145,2026-May-15
100311,2050.411553110069,27.912435800797848,2026-May-15
100312,1726.340795997734,120.74517862648813,2026-May-15
100313,3159.682143203523,19.81581340750804,2026-May-15
100314,4145.48249528721,74.0161062431673,2026-May-15
100315,4690.192352662709,153.10794336370358,2026-May-15
100316,4035.308414277289,65.92615163792183,2026-May-15
100317,2190.7025050174434,155.02853466422468,2026-May-15
100318,3211.0797530291143,151.6387372593405,2026-May-15
100319,4295.866700908973,56.7071552003111,2026-May-15
100320,2503.9874727275233,148.47621421762165,2026-May-15
100321,1161.7645541564243,152.07756127169912,2026-May-15
100322,931.6448547645775,85.5162458767351,2026-May-15
100323,100.77294843247797,49.97989191088846,2026-May-15
100324,3619.3661754082927,109.04145330945514,2026-May-15
100325,644.3763233453535,185.06554172003732,2026-May-15
100326,1294.811588510108,131.52717916209178,2026-May-15
100327,1559.5940244616875,42.855274549179626,2026-May-15
100328,2845.8613146701646,139.72381569936877,2026-May-15
100329,2049.990658749269,91.16857518354857,2026-May-15
100330,3405.902560913493,122.39047149752088,2026-May-15
100331,372.6294307106433,149.4721666543905,2026-May-15
100332,707.3020518957533,107.83999678774451,2026-May-15
100333,2546.1363673130068,164.65695516892865,2026-May-15
100334,1751.127460449466,147.20956007015928,2026-May-15
100335,1549.4854774816627,126.86393460351702,2026-May-15
100336,428.4375872838614,38.65063500814678,2026-May-15
100337,4489.023956265207,168.83033107319798,2026-May-15
100338,3489.9110720127487,187.82206121076504,2026-May-15
100339,695.9289684162819,36.02337352376601,2026-May-15
100340,418.725192911989,102.7658145923518,2026-May-15
100341,4876.875413813091,59.18886097439585,2026-May-15
100342,3437.745497153574,153.35942841085728,2026-May-15
100343,2145.534748359333,147.109630840893,2026-May-15
100344,3538.4820997033457,36.76817290837575,2026-May-15
100345,3806.0257537527796,176.63518153971106,2026-May-15
100346,3921.8147917050187,44.384882155820435,2026-May-15
100347,2441.5987976999822,161.47921487314042,2026-May-15
100348,2206.425514811755,96.82626832932092,2026-May-15
100349,154.03761291761168,72.37173577604874,2026-May-15
100350,4640.129864195006,40.065459908100564,2026-May-15
100351,3056.208604105821,41.84670866785959,2026-May-15
100352,1095.4542922308437,135.75920539317104,2026-May-15
100353,4606.056755165039,114.5817737099529,2026-May-15
100354,4583.166318674453,33.19623011373422,2026-May-15
100355,4947.00240539387,31.412593483281785,2026-May-15
100356,4382.877159380996,23.739009206830378,2026-May-15
100357,4989.143500318317,151.3157960009734,2026-May-15
100358,1298.9623218040356,145.25759619356495,2026-May-15
100359,4227.022967476247,21.10188826236928,2026-May-15
100360,4132.838713099246,116.45131436342486,2026-May-15
100361,1231.6077601815953,26.08846949611108,2026-May-15
100362,582.3439901048548,181.71169641569892,2026-May-15
100363,4899.160517020238,182.35230964422516,2026-May-15
100364,1550.5203024509908,142.6642680644947,2026-May-15
100365,4367.36977329225,185.9758950734955,2026-May-15
100366,120.22305790555909,164.17607577860122,2026-May-15
100367,203.0215553760508,167.42232942613938,2026-May-15
100368,2382.769412612205,118.24449160828732,2026-May-15
100369,1269.7019512818115,68.15124766107343,2026-May-15
100370,3480.222288836225,51.3818318721201,2026-May-15
100371,2871.265195282976,72.16800418739655,2026-May-15
100372,479.68040750740806,129.4141317169218,2026-May-15
100373,896.8786519470136,42.804741808155796,2026-May-15
100374,2001.44142328623,59.1416449610911,2026-May-15
100375,1009.4599133816225,98.93156393113824,2026-May-15
100376,3981.88950149525,54.27951871967696,2026-May-15
100377,2138.744154211072,121.84229724605171,2026-May-15
100378,557.8161475282463,185.40344540670267,2026-May-15
100379,2473.280221133412,152.13697948359402,2026-May-15
100380,545.1070872009294,136.6210566882935,2026-May-15
100381,731.7927965571042,120.71708043691797,2026-May-15
100382,1274.0881769382058,102.71010275884232,2026-May-15
100383,4311.6857557127,45.447133330585345,2026-May-15
100384,4630.601408431562,179.99498653110444,2026-May-15
100385,4148.6628737271385,57.2218403824389,2026-May-15
100386,1736.9783653474515,27.348686739850542,2026-May-15
100387,1434.987561433275,152.50288405345208,2026-May-15
100388,2790.862884872172,43.36695152292162,2026-May-15
100389,3637.0804866122503,80.66023991282344,2026-May-15
100390,4967.526661984856,15.374136375286149,2026-May-15
100391,744.6964882067384,36.042909082685135,2026-May-15
100392,341.53079521664176,42.9086898443833,2026-May-15
100393,3502.343856076828,20.33792427253381,2026-May-15
100394,4177.906339169137,134.7648217583406,2026-May-15
100395,4247.109021345474,169.0314812025923,2026-May-15
100396,3424.4713904780874,80.92992720952878,2026-May-15
100397,4774.677440184017,176.16953057645813,2026-May-15
100398,2603.923341368476,50.535849166424036,2026-May-15
100399,4577.692511847441,71.8241804766355,2026-May-15
100400,4842.279471258463,38.640028675922,2026-May-15
100401,4251.071539315228,127.90624712960974,2026-May-15
100402,1617.816959967241,89.7752222653583,2026-May-15
100403,1061.456690734447,126.52383589996074,2026-May-15
100404,2785.78831841091,154.7182320248949,2026-May-15
100405,2319.7722768629233,113.68357304626021,2026-May-15
100406,4401.015876744392,129.2497674313397,2026-May-15
100407,590.1551882290532,187.69755973492326,2026-May-15
100408,1362.9263004264412,66.82221882568018,2026-May-15
100409,3783.814828141672,78.24114834045109,2026-May-15
100410,565.4345603888294,146.363638724774,2026-May-15
100411,1671.745628706331,126.14804824052348,2026-May-15
100412,1997.0614308645174,43.921251862545816,2026-May-15
100413,3150.709603157181,81.46798890199314,2026-May-15
100414,874.8499640248865,98.88922249369584,2026-May-15
100415,4316.962002713577,89.68406921399398,2026-May-15
100416,2292.9569537847437,43.87221358118775,2026-May-15
100417,4593.406388214727,185.64171743900982,2026-May-15
100418,2392.562576806265,154.8405647218554,2026-May-15
100419,1447.6972688095934,101.45760810049192,2026-May-15
100420,794.9612605696069,139.21159537829894,2026-May-15
100421,118.35096408529559,180.48370770574914,2026-May-15
100422,2707.5716764256945,35.87308704869853,2026-May-15
100423,625.0678149419248,57.57087963432576,2026-May-15
100424,2019.4660417927732,113.11323697876256,2026-May-15
100425,2987.4316300617247,161.81197055694815,2026-May-15
100426,1450.8608948232313,16.888430133890203,2026-May-15
100427,958.5990325939647,196.9634485373085,2026-May-15
100428,3896.135950785774,96.43225454765546,2026-May-15
100429,4739.276744179941,78.25391671812737,2026-May-15
100430,592.1580475236334,65.61764318955665,2026-May-15
100431,862.3925894865386,43.12777445366561,2026-May-15
100432,4804.062020538321,160.3990426967053,2026-May-15
100433,285.14268688000675,191.52869130175833,2026-May-15
100434,4890.3984490973135,88.59250342062566,2026-May-15
100435,122.75796711644497,190.9599320031567,2026-May-15
100436,4380.976412691523,166.5215469326565,2026-May-15
100437,1605.8933868399727,101.39971422050047,2026-May-15
100438,4699.085405068753,138.06497403396523,2026-May-15
100439,1653.0319143143688,92.64699404238796,2026-May-15
100440,3306.1009755168743,116.15744756038495,2026-May-15
100441,492.1595918530896,21.028804033515726,2026-May-15
100442,1287.416076123321,142.2900603071013,2026-May-15
100443,3891.0287977483285,20.036682451985975,2026-May-15
100444,2690.5606830262163,165.24613991473342,2026-May-15
100445,4647.048402756519,166.73991659750592,2026-May-15
100446,2200.881900872636,55.044684635680774,2026-May-15
100447,4362.080592488223,71.49592839680204,2026-May-15
100448,2299.881643643364,101.44897192607573,2026-May-15
100449,4898.316565639728,123.36595231717148,2026-May-15
100450,4803.188468854496,64.59719573097938,2026-May-15
100451,1712.7698572247937,122.57241688006576,2026-May-15
100452,4441.025985042335,66.5795439135668,2026-May-15
100453,4253.2957336566815,20.54323700350153,2026-May-15
100454,1132.333946905058,10.4802344680627,2026-May-15
100455,3159.0229638380215,29.218701004501433,2026-May-15
100456,456.1433463900928,160.52763303116348,2026-May-15
100457,4199.882530858962,192.67194935283405,2026-May-15
100458,955.274829167133,91.12357786343166,2026-May-15
100459,446.9920367902461,107.40995115548913,2026-May-15
100460,2061.0735681401748,37.901152123950965,2026-May-15
100461,2926.918479138253,114.69595700922983,2026-May-15
100462,4289.093096942878,37.4844313813256,2026-May-15
100463,4873.788375056509,126.13072292777771,2026-May-15
100464,2253.513311592332,187.31914684036224,2026-May-15
100465,396.18992262782405,47.18272246757753,2026-May-15
100466,3770.6663372267662,155.26710643084937,2026-May-15
100467,2869.3489554972934,14.465460335481568,2026-May-15
100468,2294.6675897378695,81.34447585110799,2026-May-15
100469,1615.4175060817295,31.04221648779672,2026-May-15
100470,2561.7527864333247,76.97033390318289,2026-May-15
100471,1759.5300618394515,42.972014731387866,2026-May-15
100472,3809.358151962065,80.92794812334861,2026-May-15
100473,2765.0791128139413,89.32933316043076,2026-May-15
100474,4396.554093355148,67.11231332837448,2026-May-15
100475,2763.365181782266,134.75817039989454,2026-May-15
100476,1267.485825365657,184.58188973919283,2026-May-15
100477,4270.350222937508,86.11312108000175,2026-May-15
100478,2830.3733201572154,46.54519973025407,2026-May-15
100479,1113.5210869034502,61.437324057236836,2026-May-15
100480,3155.1882687854886,172.2601564643101,2026-May-15
100481,1852.812148217895,118.6115474213281,2026-May-15
100482,4237.587500231122,96.45209613832188,2026-May-15
100483,2321.16871936806,38.430977086696075,2026-May-15
100484,3659.562654726342,95.44818858151856,2026-May-15
100485,568.1274174175621,62.91348063790347,2026-May-15
100486,2040.5192968814963,189.20099429213636,2026-May-15
100487,4917.883038714754,177.97332078898893,2026-May-15
100488,4061.4554184380268,25.94148294735762,2026-May-15
100489,883.7099315979503,108.16416295963614,2026-May-15
100490,1461.04384243855,52.761085647787695,2026-May-15
100491,1716.0974633961694,88.04764700961522,2026-May-15
100492,3286.7912464276837,176.60111966777671,2026-May-15
100493,3809.274321499312,110.22775877882351,2026-May-15
100494,3772.680383158758,73.50090574044437,2026-May-15
100495,2598.3828759013736,49.49878727994944,2026-May-15
100496,4073.020635406941,162.06172328723295,2026-May-15
100497,2241.682605511628,128.65842291922596,2026-May-15
100498,707.0147699482534,98.93243748098394,2026-May-15
100499,2865.765024103685,51.32202723396583,2026-May-15
100500,4766.276784545423,73.50681108985495,2026-May-15
100501,3985.6688918233053,192.37025108031852,2026-May-15
100502,2935.633173691988,108.81708814510853,2026-May-15
100503,3269.347735710575,86.13286343621806,2026-May-15
100504,4659.753932474306,109.07018804618154,2026-May-15
100505,2198.8796927313065,158.00781612092564,2026-May-15
100506,1723.831280818923,74.62069793554507,2026-May-15
100507,4888.4836685022,43.95416297719568,2026-May-15
100508,4330.8713542006335,121.13786248441909,2026-May-15
100509,1682.9135646311518,136.38877966140276,2026-May-15
100510,2372.5249270685217,145.41642056212442,2026-May-15
100511,2133.8828321382152,177.57764224556465,2026-May-15
100512,830.5688254900261,80.52308293093148,2026-May-15
100513,4793.314686684969,24.317430283489443,2026-May-15
100514,2081.130912976818,192.08623088987903,2026-May-15
100515,4389.112504925749,92.65226621312028,2026-May-15
100516,1027.8455156352588,128.41892683789496,2026-May-15
100517,2784.5669721223767,136.59801139437553,2026-May-15
100518,217.4107871089221,113.83760465322867,2026-May-15
100519,3844.680370827312,48.99893064989132,2026-May-15
100520,2946.478101406764,153.47717952206688,2026-May-15
100521,3165.388959001788,162.7128751177755,2026-May-15
100522,353.43232451780193,115.06536134331355,2026-May-15
100523,1134.0878180222155,102.8266205111199,2026-May-15
100524,464.2212745325428,31.64825479431721,2026-May-15
100525,1515.6801474386777,25.95081568495893,2026-May-15
100526,3174.45113764254,74.51732065707046,2026-May-15
100527,2874.3113231551383,69.06076954830472,2026-May-15
